Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Manufacturerencoded,Modelencoded,Categoryencoded,Fuel typeencoded,Gear box typeencoded,Drive wheelsencoded,Colorencoded
14426,0,DODGE,Caliber,2011,Hatchback,0,Petrol,2.0,173000,4.0,Variator,Front,Grey,6,11,220,3,4,3,1,7
6586,0,HONDA,FIT,2003,Hatchback,0,Petrol,1.3,229000,4.0,Variator,Front,Silver,4,17,389,3,4,3,1,12
29636,1249,HYUNDAI,H1,2017,Minivan,1,Diesel,2.5,32578,4.0,Automatic,Front,Silver,4,18,474,6,1,0,1,12
3293,1076,HYUNDAI,Elantra,2020,Sedan,1,Petrol,2.0,261,4.0,Automatic,Front,Black,12,18,355,8,4,0,1,1
25089,595,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,68000,4.0,Automatic,Front,Black,4,45,112,3,4,0,1,1
13900,474,VOLKSWAGEN,Jetta,2013,Sedan,1,Hybrid,1.4,125000,4.0,Automatic,Front,Grey,12,48,515,8,2,0,1,7
22894,779,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,160000,4.0,Automatic,Front,Grey,12,45,225,8,4,0,1,7
16308,1079,KIA,Avella,2018,Sedan,1,Petrol,2.0,56288,4.0,Automatic,Rear,Silver,12,22,139,8,4,0,2,12
7524,0,MITSUBISHI,Pajero IO,2001,Jeep,0,Petrol,2.0,130933,4.0,Manual,4x4,Silver,4,31,652,4,4,1,0,12
30107,308,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,114000,4.0,Variator,Front,Brown,10,25,205,3,2,3,1,3
17923,707,CHEVROLET,Malibu,2011,Sedan,1,Petrol,2.0,149790,4.0,Automatic,Front,Black,4,6,580,8,4,0,1,1
4077,1680,OPEL,Astra,2001,Hatchback,0,Diesel,2.0,170000,4.0,Manual,Front,Silver,7,33,122,3,1,1,1,12
45160,345,CHEVROLET,Volt Premier,2016,Hatchback,1,Plug-in Hybrid,1.5,80000,4.0,Variator,Front,Black,8,6,898,3,5,3,1,1
17700,697,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,102780,4.0,Tiptronic,Front,Grey,12,48,515,8,4,2,1,7
28532,501,HONDA,FIT,2014,Hatchback,1,Petrol,1.5,77200,4.0,Automatic,Front,Black,4,17,389,3,4,0,1,1
13172,1185,FORD,Escape,2009,Jeep,1,Hybrid,2.5,205000,4.0,Tiptronic,4x4,Green,8,13,376,4,2,2,0,6
20385,753,KIA,Optima,2012,Sedan,1,Hybrid,2.4,97000,4.0,Tiptronic,Front,Black,12,22,630,8,2,2,1,1
16894,642,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,155329,4.0,Automatic,Front,Silver,4,6,636,4,1,0,1,12
39458,640,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2.0,84000,4.0,Automatic,Front,White,4,42,726,4,1,0,1,14
7119,1282,KIA,Sportage,2007,Jeep,1,Diesel,2.0,74666,4.0,Automatic,Front,Silver,4,22,795,4,1,0,1,12
8147,1236,HONDA,FIT PREMIUMI,2011,Hatchback,0,Hybrid,1.3,133000,4.0,Tiptronic,Front,Silver,4,17,401,3,2,2,1,12
25,0,TOYOTA,RAV 4,2012,Jeep,1,Diesel,2.2,120000,4.0,Manual,4x4,White,13,45,717,4,1,1,0,14
392,585,HONDA,Civic,2013,Sedan,1,Petrol,1.8,162520,4.0,Automatic,Front,Black,12,17,261,8,4,0,1,1
9408,1268,TOYOTA,Aqua,2012,Hatchback,0,Petrol,1.5,111000,4.0,Automatic,Front,Black,6,45,112,3,4,0,1,1
16599,707,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,179352,4.0,Automatic,Front,Black,4,18,770,8,4,0,1,1
25889,639,HYUNDAI,Elantra,2014,Coupe,1,Petrol,2.0,50478,4.0,Automatic,Front,White,4,18,355,1,4,0,1,14
20385,738,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,64000,4.0,Tiptronic,Front,White,12,6,305,8,4,2,1,14
17663,503,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,58405,4.0,Automatic,Front,Silver,4,45,112,3,2,0,1,12
23828,642,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,110776,4.0,Automatic,Front,White,4,6,636,4,1,0,1,14
32045,640,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2.0,166016,4.0,Automatic,Front,Grey,4,42,726,4,1,0,1,7
16151,0,HYUNDAI,Elantra GS,2012,Coupe,0,Petrol,1.8,95000,4.0,Tiptronic,Front,Black,6,18,359,1,4,2,1,1
12544,0,TOYOTA,RAV 4,2001,Jeep,1,Petrol,2.0,169000,4.0,Automatic,4x4,Black,0,45,717,4,4,0,0,1
14113,638,KIA,Optima,2014,Sedan,1,Petrol,2.0,71104,4.0,Automatic,Front,White,4,22,630,8,4,0,1,14
43576,730,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,53873,4.0,Automatic,Front,Red,4,42,102,4,1,0,1,11
17249,353,TOYOTA,Prius,2015,Hatchback,0,Hybrid,1.8,166400,4.0,Variator,Front,Blue,12,45,681,3,2,3,1,2
10976,0,SUBARU,Legacy,2007,Sedan,0,LPG,2.0,210000,4.0,Tiptronic,4x4,Beige,2,43,562,8,3,2,0,0
8154,0,HONDA,FIT,2005,Hatchback,0,Petrol,1.3,117000,4.0,Automatic,Front,Silver,4,17,389,3,4,0,1,12
23521,0,MERCEDES-BENZ,Vito,2006,Goods wagon,0,Diesel,2.2,193102,4.0,Manual,Rear,White,2,28,881,2,1,1,2,14
12187,531,CHEVROLET,Aveo,2012,Hatchback,1,Petrol,1.6,65642,4.0,Automatic,Front,Blue,4,6,142,3,4,0,1,2
14740,586,FORD,Transit Connect,2012,Goods wagon,0,Diesel,1.8,147000,4.0,Manual,Front,Blue,4,13,837,2,1,1,1,2
25456,639,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,160087,4.0,Automatic,Front,Grey,4,6,244,4,1,0,1,7
21953,1079,SUBARU,Crosstrek,2018,Universal,1,Petrol,2.0,30400,4.0,Variator,4x4,Orange,10,43,304,9,4,3,0,8
22621,707,SSANGYONG,Korando,2011,Jeep,1,Diesel,2.0,120005,4.0,Automatic,Front,Black,4,42,548,4,1,0,1,1
32929,0,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,40000,4.0,Variator,Front,Silver,12,45,225,8,2,3,1,12
17158,531,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,146816,4.0,Automatic,Front,White,4,18,355,8,4,0,1,14
12388,0,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,95000,4.0,Automatic,Front,Black,8,17,389,3,2,0,1,1
17562,862,NISSAN,Rogue,2011,Jeep,1,Petrol,2.5,155000,4.0,Automatic,Front,Red,16,32,740,4,4,0,1,11
188,382,KIA,Optima,2014,Sedan,1,Hybrid,2.4,172149,4.0,Automatic,Front,White,12,22,630,8,2,0,1,14
18503,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,48000,4.0,Tiptronic,Front,Silver,12,18,355,8,4,2,1,12
6586,0,NISSAN,Note,2006,Hatchback,0,CNG,1.5,1000,4.0,Variator,Front,Silver,2,32,623,3,0,3,1,12
16894,836,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2.0,172253,4.0,Automatic,Front,Grey,4,18,770,8,4,0,1,7
10976,0,SUBARU,Forester,2004,Jeep,0,Petrol,2.0,150000,4.0,Tiptronic,4x4,Black,4,43,425,4,4,2,0,1
17876,781,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,90000,4.0,Tiptronic,Front,Black,8,45,225,8,2,2,1,1
90,0,TOYOTA,VOXY,2007,Minivan,0,LPG,2.0,180000,4.0,Automatic,4x4,Black,2,45,856,6,3,0,0,1
5645,0,NISSAN,Serena,2004,Minivan,0,Petrol,2.0,160000,4.0,Automatic,Front,White,4,32,759,6,4,0,1,14
2822,1202,NISSAN,Micra,2001,Hatchback,0,Petrol,1.4,135000,4.0,Manual,Front,Red,4,32,607,3,4,1,1,11
20,0,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,146000,4.0,Automatic,Front,Black,7,32,827,3,4,0,1,1
37580,1091,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,145830,4.0,Automatic,Front,White,4,18,474,9,1,0,1,14
9747,790,HYUNDAI,Elantra,2009,Sedan,1,Diesel,1.6,179740,4.0,Automatic,Front,Silver,4,18,355,8,1,0,1,12
40092,730,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,55234,4.0,Automatic,Front,White,4,42,102,4,4,0,1,14
11604,843,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,149000,4.0,Tiptronic,Front,White,8,45,681,8,2,2,1,14
10036,585,VOLKSWAGEN,Passat SEL,2013,Sedan,1,Petrol,1.8,62022,4.0,Tiptronic,Front,Blue,10,48,663,8,4,2,1,2
13764,503,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,116453,4.0,Automatic,Front,Yellow,4,45,112,3,4,0,1,15
22580,0,MAZDA,Mazda 6,2014,Sedan,1,Petrol,2.5,193600,4.0,Tiptronic,Front,Red,8,27,596,8,4,2,1,11
11412,645,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,107271,4.0,Automatic,Front,Grey,4,6,305,8,4,0,1,7
27435,640,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,167157,4.0,Automatic,Front,Grey,4,18,849,4,1,0,1,7
6895,1032,NISSAN,March,2012,Hatchback,0,Petrol,1.2,60936,4.0,Variator,Front,Carnelian red,2,32,584,3,4,3,1,4
18503,777,NISSAN,Rogue,2014,Jeep,0,Petrol,2.5,135700,4.0,Tiptronic,Front,Grey,6,32,740,4,4,2,1,7
12184,446,HONDA,FIT,2014,Hatchback,1,Petrol,1.3,117811,4.0,Automatic,Front,Blue,4,17,389,3,4,0,1,2
19030,271,TOYOTA,Aqua,2014,Universal,1,Hybrid,1.5,66212,4.0,Automatic,Front,Black,4,45,112,9,2,0,1,1
26858,502,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,55948,4.0,Automatic,Front,Orange,4,17,389,3,4,0,1,8
9722,1051,HONDA,Accord,2016,Coupe,1,Petrol,2.4,103467,4.0,Automatic,Front,White,12,17,100,1,4,0,1,14
15994,0,FORD,Fusion,2010,Sedan,1,Hybrid,2.5,185000,4.0,Automatic,Front,Grey,10,13,439,8,2,0,1,7
24462,642,TOYOTA,Camry,2012,Sedan,1,Petrol,2.0,172800,4.0,Automatic,Rear,White,8,45,225,8,4,0,2,14
12544,761,TOYOTA,Prius,2010,Sedan,0,Petrol,1.8,140000,4.0,Variator,Front,Blue,4,45,681,8,4,3,1,2
5800,0,HONDA,Odyssey,2003,Minivan,0,Petrol,2.3,275000,4.0,Tiptronic,Front,Black,4,17,628,6,4,2,1,1
12231,0,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,223560,4.0,Automatic,Front,White,2,45,681,8,2,0,1,14
14831,382,TOYOTA,Aqua,2017,Hatchback,1,Hybrid,1.5,181474,4.0,Automatic,Front,White,4,45,112,3,2,0,1,14
1646,640,VOLKSWAGEN,Jetta,2013,Sedan,1,Diesel,2.0,189949,4.0,Automatic,Front,Silver,12,48,515,8,1,0,1,12
11290,1266,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,182000,4.0,Automatic,Front,Silver,4,17,389,3,2,0,1,12
19757,531,FORD,Fusion,2012,Sedan,1,Petrol,1.6,117000,4.0,Tiptronic,Front,Blue,10,13,439,8,4,2,1,2
43545,697,HONDA,Civic,2015,Sedan,1,Petrol,1.8,37064,4.0,Automatic,Front,White,4,17,261,8,4,0,1,14
9879,1266,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,108000,4.0,Automatic,Front,Silver,4,45,112,8,2,0,1,12
6899,2080,FORD,Transit,2000,Microbus,0,Diesel,2.5,193000,4.0,Manual,Rear,Carnelian red,2,13,834,5,1,1,2,4
39226,765,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,147808,4.0,Automatic,Front,Grey,4,18,753,4,1,0,1,7
43952,880,SSANGYONG,Actyon,2018,Jeep,1,Diesel,1.6,73548,4.0,Automatic,Front,White,4,42,102,4,1,0,1,14
15681,0,TOYOTA,Corolla,2006,Universal,0,Diesel,2.2,222000,4.0,Manual,Front,Black,9,45,281,9,1,1,1,1
10036,0,TOYOTA,Prius,2006,Sedan,0,Petrol,1.5,305600,4.0,Automatic,Front,White,0,45,681,8,4,0,1,14
6500,0,NISSAN,Presage,2004,Minivan,0,Petrol,2.5,0,4.0,Automatic,Front,White,4,32,678,6,4,0,1,14
10976,0,MERCEDES-BENZ,Vito,2004,Goods wagon,0,Diesel,2.2,316000,4.0,Manual,Rear,White,2,28,881,2,1,1,2,14
12717,645,CHEVROLET,Lacetti,2011,Sedan,1,Petrol,1.8,121831,4.0,Automatic,Front,Grey,4,6,553,8,4,0,1,7
2901,503,HONDA,Civic,2012,Jeep,1,Hybrid,1.5,146403,4.0,Automatic,Front,White,0,17,261,4,2,0,1,14
39797,640,FORD,Taurus,2013,Sedan,1,Petrol,2.0,58901,4.0,Automatic,Front,White,4,13,822,8,4,0,1,14
23521,0,CHEVROLET,Volt,2012,Hatchback,0,Plug-in Hybrid,1.4,112101,4.0,Automatic,Front,Grey,10,6,895,3,5,0,1,7
5331,1288,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,48529,4.0,Automatic,Front,Silver,4,6,244,4,1,0,1,12
862,784,HONDA,Civic,2017,Sedan,1,Petrol,1.5,0,4.0,Automatic,Front,White,12,17,261,8,4,0,1,14
36228,640,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2.0,174144,4.0,Automatic,Front,Black,4,18,753,4,1,0,1,1
12544,1408,FORD,Transit,2007,Microbus,0,Diesel,2.2,100000,4.0,Manual,Front,White,4,13,834,5,1,1,1,14
11500,0,NISSAN,X-Trail,2005,Jeep,1,LPG,2.0,142000,4.0,Automatic,4x4,Silver,0,32,906,4,3,0,0,12
40092,831,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,52516,4.0,Automatic,Front,Red,4,42,102,4,1,0,1,11
6272,640,FORD,Fusion,2013,Sedan,0,Hybrid,2.0,178000,4.0,Tiptronic,Front,Grey,10,13,439,8,2,2,1,7
18817,586,MERCEDES-BENZ,C 250,2012,Sedan,1,Petrol,1.8,89500,4.0,Automatic,Rear,Black,12,28,169,8,4,0,2,1
14700,0,TOYOTA,Prius,2011,Sedan,0,Petrol,1.8,150000,4.0,Variator,Rear,Black,10,45,681,8,4,3,2,1
10820,1266,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,102000,4.0,Automatic,Front,Silver,2,45,112,8,2,0,1,12
549,751,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,166774,4.0,Automatic,Front,Silver,12,18,770,8,4,0,1,12
627,900,CHEVROLET,Equinox,2015,Jeep,1,Petrol,2.4,78926,4.0,Automatic,4x4,Black,12,6,374,4,4,0,0,1
17249,0,VOLKSWAGEN,Passat,2015,Sedan,1,Petrol,1.8,99000,4.0,Tiptronic,Front,Silver,9,48,657,8,4,2,1,12
13485,0,TOYOTA,Camry,2010,Sedan,0,Hybrid,2.5,123000,4.0,Manual,Rear,White,4,45,225,8,2,1,2,14
15053,475,FIAT,500,2012,Coupe,1,Petrol,1.4,90000,4.0,Tiptronic,Front,Orange,6,12,48,1,4,2,1,8
25716,1017,VOLKSWAGEN,Jetta,2017,Sedan,1,Petrol,2.0,131200,4.0,Tiptronic,Front,Grey,10,48,515,8,4,2,1,7
24327,640,SSANGYONG,Korando,2013,Jeep,1,Diesel,2.0,76788,4.0,Automatic,Front,White,4,42,548,4,1,0,1,14
6586,1325,BUICK,Century,2019,Sedan,1,Petrol,2.5,10392,4.0,Automatic,Front,Silver,12,4,254,8,4,0,1,12
6586,1282,KIA,Sportage,2007,Jeep,1,Diesel,2.0,78880,4.0,Automatic,Front,Blue,4,22,795,4,1,0,1,2
22715,503,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,45000,4.0,Automatic,Front,Orange,4,45,112,3,4,0,1,8
5225,247,HONDA,FIT,2014,Universal,1,Hybrid,1.3,193895,4.0,Automatic,Front,White,4,17,389,9,2,0,1,14
470,1091,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,154314,4.0,Automatic,Front,Grey,12,45,225,8,4,0,1,7
19416,707,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,175221,4.0,Automatic,Front,White,4,18,770,8,4,0,1,14
20385,0,HYUNDAI,Sonata LIMITED,2011,Sedan,1,Hybrid,2.4,104000,4.0,Automatic,Front,White,10,18,776,8,2,0,1,14
24029,1058,FORD,Taurus,2012,Sedan,1,Petrol,3.5,101315,4.0,Automatic,Front,Black,4,13,822,8,4,0,1,1
13485,0,NISSAN,X-Trail,2005,Jeep,1,Petrol,2.0,179000,4.0,Automatic,4x4,Black,1,32,906,4,4,0,0,1
3293,640,AUDI,A4,2013,Sedan,1,Petrol,2.0,151469,4.0,Automatic,4x4,White,12,2,84,8,4,0,0,14
19287,640,FORD,Fusion Hybrid,2013,Sedan,0,Hybrid,2.0,97000,4.0,Variator,Front,Brown,12,13,446,8,2,3,1,3
6125,1282,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,75152,4.0,Automatic,Front,Black,4,6,244,4,1,0,1,1
10976,988,TOYOTA,Prius,2007,Hatchback,0,Petrol,1.5,90000,4.0,Variator,Front,Golden,8,45,681,3,4,3,1,5
27911,1327,TOYOTA,RAV 4,2018,Sedan,1,Petrol,2.5,28784,4.0,Automatic,Front,Black,12,45,717,8,4,0,1,1
4500,0,SUBARU,Legacy,2004,Sedan,0,Petrol,2.0,11111,4.0,Automatic,4x4,Black,6,43,562,8,4,0,0,1
470,333,SUBARU,XV,2014,Jeep,1,Hybrid,2.0,131872,4.0,Automatic,4x4,White,0,43,920,4,2,0,0,14
7527,0,NISSAN,Note,2007,Sedan,0,Petrol,1.5,160000,4.0,Variator,Front,Silver,0,32,623,8,4,3,1,12
12231,836,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,68876,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
14113,777,FORD,Fusion,2014,Sedan,0,Petrol,2.5,134000,4.0,Automatic,Front,White,12,13,439,8,4,0,1,14
11917,0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.3,155000,4.0,Variator,Front,White,4,45,112,3,2,3,1,14
15524,781,CHEVROLET,Cruze LT,2018,Sedan,0,Petrol,1.4,21786,4.0,Automatic,Front,Black,8,6,309,8,4,0,1,1
13172,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,180000,4.0,Tiptronic,Front,Red,8,45,681,3,2,2,1,11
12544,642,FORD,Focus,2012,Sedan,0,Petrol,2.0,139010,4.0,Automatic,Front,Grey,0,13,416,8,4,0,1,7
6586,364,CHEVROLET,Spark,2012,Hatchback,1,Petrol,1.0,40079,4.0,Automatic,Front,Black,4,6,794,3,4,0,1,1
12500,645,FORD,Transit Connect,2011,Goods wagon,0,Diesel,1.8,180000,4.0,Manual,Front,Green,2,13,837,2,1,1,1,6
20385,0,VOLKSWAGEN,Passat tsi-se,2013,Sedan,1,Petrol,1.8,159978,4.0,Tiptronic,Front,Grey,8,48,667,8,4,2,1,7
11604,0,TOYOTA,Aqua,2013,Hatchback,1,Hybrid,1.5,118000,4.0,Variator,Front,White,4,45,112,3,2,3,1,14
22357,642,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2.0,132863,4.0,Automatic,Front,Grey,4,6,636,4,1,0,1,7
15000,0,VOLKSWAGEN,Jetta,2012,Sedan,0,LPG,2.0,130000,4.0,Automatic,Front,White,8,48,515,8,3,0,1,14
32973,1086,JEEP,Grand Cherokee,2012,Jeep,1,Petrol,3.6,175788,4.0,Automatic,Front,Silver,4,21,470,4,4,0,1,12
21639,0,MERCEDES-BENZ,C 220,2010,Sedan,0,Diesel,2.2,310000,4.0,Manual,Rear,Grey,10,28,164,8,1,1,2,7
12231,474,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,112000,4.0,Tiptronic,Front,Red,12,6,305,8,4,2,1,11
27463,1091,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,203073,4.0,Automatic,Front,Grey,4,18,474,9,1,0,1,7
13172,753,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.4,125000,4.0,Variator,Front,Silver,10,18,770,8,2,3,1,12
9095,0,VOLKSWAGEN,Caddy cadi,2003,Goods wagon,0,LPG,1.4,220000,4.0,Manual,Front,Blue,4,48,217,2,3,1,1,2
23521,0,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,107000,4.0,Automatic,Front,Blue,10,45,681,3,2,0,1,2
18817,0,TOYOTA,Prius C,2014,Hatchback,0,Hybrid,1.5,63000,4.0,Variator,Front,Orange,12,45,688,3,2,3,1,8
11604,0,OPEL,Meriva,2008,Jeep,0,Diesel,1.3,1373,4.0,Manual,Front,Pink,4,33,606,4,1,1,1,9
24571,640,CHEVROLET,Captiva,2013,Jeep,1,Diesel,2.0,153000,4.0,Automatic,Front,Grey,4,6,244,4,1,0,1,7
11604,0,HONDA,FIT,2012,Hatchback,1,Petrol,1.3,145000,4.0,Variator,Front,Blue,4,17,389,3,4,3,1,2
12544,862,FORD,Fusion,2011,Sedan,1,Hybrid,2.5,82603,4.0,Automatic,Front,Blue,0,13,439,8,2,0,1,2
11300,988,TOYOTA,Prius,2007,Sedan,0,Hybrid,1.5,150000,4.0,Automatic,Front,Carnelian red,12,45,681,8,2,0,1,4
36065,0,HYUNDAI,Tucson,2017,Jeep,0,Petrol,2.0,36800,4.0,Tiptronic,Front,Grey,8,18,849,4,4,2,1,7
4234,900,CHRYSLER,200,2015,Sedan,1,Petrol,2.4,0,4.0,Automatic,Front,Grey,12,7,12,8,4,0,1,7
7527,1345,KIA,Sorento,2008,Jeep,1,Diesel,2.5,74367,4.0,Automatic,Front,Silver,4,22,790,4,1,0,1,12
22260,639,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.0,120000,4.0,Automatic,Front,White,4,6,580,8,4,0,1,14
9252,0,HONDA,FIT,2007,Hatchback,0,Petrol,1.5,146500,4.0,Manual,Front,Black,2,17,389,3,4,1,1,1
9408,0,TOYOTA,Prius,2006,Hatchback,1,Hybrid,1.5,320000,4.0,Tiptronic,Front,Golden,6,45,681,3,2,2,1,5
1019,586,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.8,240560,4.0,Automatic,Front,Black,12,18,355,8,4,0,1,1
10000,1266,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,98000,4.0,Automatic,Front,Brown,2,45,112,3,2,0,1,3
17249,475,CHEVROLET,Cruze,2012,Sedan,1,Petrol,1.4,122000,4.0,Tiptronic,Front,White,6,6,305,8,4,2,1,14
14426,639,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,60800,4.0,Automatic,Front,Black,8,18,770,8,4,0,1,1
6586,690,HONDA,FIT,2016,Hatchback,1,Petrol,1.5,0,4.0,Automatic,Front,Grey,12,17,389,3,4,0,1,7
11917,530,FORD,Fusion,2013,Sedan,1,Petrol,1.6,62000,4.0,Tiptronic,Front,Blue,6,13,439,8,4,2,1,2
29166,639,AUDI,Q5,2014,Jeep,1,Petrol,2.0,71000,4.0,Automatic,4x4,Grey,12,2,714,4,4,0,0,7
16308,738,CHEVROLET,Cruze LT,2017,Sedan,0,Petrol,1.4,31109,4.0,Automatic,Front,Black,8,6,309,8,4,0,1,1
28000,0,HYUNDAI,H1,2012,Minivan,0,Diesel,2.5,196000,4.0,Manual,Rear,White,2,18,474,6,1,1,2,14
16308,562,CHEVROLET,Cruze,2015,Sedan,1,Petrol,1.4,104000,4.0,Tiptronic,Front,Blue,10,6,305,8,4,2,1,2
7840,0,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,199000,4.0,Automatic,Front,Grey,8,32,827,3,4,0,1,7
12231,531,FORD,Fusion,2012,Sedan,0,Petrol,1.6,82000,4.0,Tiptronic,Front,White,4,13,439,8,4,2,1,14
1176,1077,HYUNDAI,Elantra,2019,Sedan,1,Petrol,2.0,16013,4.0,Automatic,Front,Grey,12,18,355,8,4,0,1,7
42218,1017,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,89736,4.0,Automatic,Front,Silver,4,18,849,4,1,0,1,12
18973,836,HYUNDAI,Elantra,2010,Sedan,1,Petrol,2.0,123648,4.0,Automatic,Front,Golden,4,18,355,8,4,0,1,5
46728,0,MERCEDES-BENZ,CLA 250,2014,Sedan,1,Petrol,2.0,77000,4.0,Tiptronic,Front,Silver,8,28,193,8,4,2,1,12
2352,1091,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,78920,4.0,Automatic,Front,Black,12,45,225,8,4,0,1,1
28821,749,JEEP,Compass,2014,Jeep,1,Petrol,2.4,79197,4.0,Automatic,Front,Black,4,21,274,4,4,0,1,1
43905,0,MERCEDES-BENZ,Viano,2010,Minivan,0,Diesel,2.2,178000,4.0,Manual,Rear,Golden,8,28,879,6,1,1,2,5
8781,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,60000,4.0,Tiptronic,Front,Grey,10,18,355,8,4,2,1,7
5645,0,OPEL,Vectra B,2001,Sedan,0,CNG,2.2,255100,4.0,Automatic,Front,Blue,2,33,861,8,0,0,1,2
33741,777,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,106200,4.0,Automatic,Front,Grey,4,18,474,6,1,0,1,7
23521,900,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.4,91200,4.0,Tiptronic,Front,Blue,6,18,770,8,4,2,1,2
12701,420,KIA,Niro,2019,Jeep,1,Hybrid,1.6,429,4.0,Automatic,Front,Silver,12,22,620,4,2,0,1,12
1803,1277,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,11314,4.0,Automatic,Front,Grey,12,18,770,8,4,0,1,7
19924,640,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,41204,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
6586,1286,KIA,Sportage,2007,Jeep,1,Diesel,2.0,63488,4.0,Automatic,Front,Silver,4,22,795,4,1,0,1,12
29166,0,HONDA,Civic,2016,Sedan,0,Petrol,2.0,44821,4.0,Manual,Front,White,6,17,261,8,4,1,1,14
38217,639,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,48450,4.0,Automatic,Front,White,4,6,244,4,1,0,1,14
14426,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,80000,4.0,Automatic,Front,Brown,6,18,355,8,4,0,1,3
18826,530,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.6,167137,4.0,Automatic,Front,Grey,4,18,355,8,4,0,1,7
19943,642,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,102156,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
17249,0,FORD,Transit,2009,Microbus,0,Diesel,2.2,163077,4.0,Manual,Front,Red,2,13,834,5,1,1,1,11
39750,640,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2.0,94307,4.0,Automatic,Front,Black,4,42,726,4,1,0,1,1
8154,0,NISSAN,Note,2009,Hatchback,0,Petrol,1.6,180000,4.0,Manual,Front,White,4,32,623,3,4,1,1,14
14113,1047,PEUGEOT,207,2007,Cabriolet,0,Petrol,1.6,180000,4.0,Manual,Front,Red,6,34,15,0,4,1,1,11
